Sexo,Educacion,EstadoCivil,Edad,MontoCredito
1,1,2,25,20000
1,2,2,23,50000
1,1,2,28,210000
2,2,1,30,500000
1,3,1,50,320000
2,1,2,32,350000
1,3,2,27,50000
2,2,1,34,50000
2,2,1,33,20000
2,2,1,47,80000
1,1,2,35,170000
2,2,1,24,50000
1,3,2,49,400000
2,2,2,48,90000
1,2,2,22,50000
2,1,2,24,60000
2,2,2,50,50000
2,1,1,45,250000
2,3,2,53,320000
2,1,2,27,260000
1,2,2,24,20000
1,1,2,25,50000
1,2,1,35,50000
1,1,2,35,50000
2,1,2,27,150000
2,2,2,21,20000
2,1,1,39,190000
1,1,1,46,250000
1,1,1,32,380000
2,2,2,28,330000
2,2,2,31,50000
2,1,2,31,140000
2,2,2,50,20000
2,1,2,28,70000
2,1,2,31,160000
2,2,1,34,240000
2,1,2,27,300000
1,2,2,28,70000
2,2,1,28,30000
2,1,2,32,390000
2,2,2,40,20000
2,1,1,44,330000
2,1,2,29,420000
1,1,1,63,200000
1,2,2,29,70000
2,2,1,40,180000
2,3,3,55,260000
2,3,2,25,80000
2,1,2,32,250000
1,1,2,29,140000
2,2,2,24,40000
2,2,1,36,50000
2,2,1,37,210000
2,2,1,33,180000
1,2,2,45,50000
2,2,2,54,320000
1,1,1,41,230000
2,2,1,40,160000
1,2,2,25,110000
2,3,1,39,250000
2,5,2,37,20000
2,1,2,28,170000
1,3,1,32,140000
2,2,1,42,60000
1,1,2,24,20000
1,2,1,53,80000
1,3,2,34,60000
2,5,1,35,210000
1,2,2,27,320000
2,3,1,55,50000
1,2,3,37,10000
1,2,2,51,50000
2,2,1,33,140000
2,2,1,38,50000
1,2,1,36,80000
2,1,1,36,300000
2,1,2,33,520000
2,2,3,57,200000
2,2,1,35,200000
2,2,1,44,60000
2,2,1,42,180000
2,2,2,24,120000
1,2,1,47,50000
1,1,2,33,20000
1,2,2,27,10000
1,1,2,34,520000
2,1,1,33,500000
1,2,2,24,50000
2,2,1,29,200000
2,1,2,36,360000
2,1,1,48,400000
1,2,2,30,90000
2,2,2,29,90000
2,1,2,29,200000
2,1,1,38,150000
1,2,2,31,350000
1,2,1,31,500000
2,2,2,24,160000
1,1,2,35,80000
1,2,2,38,130000
2,3,2,31,100000
1,2,1,46,80000
2,2,2,24,50000
2,1,1,50,80000
1,1,2,27,200000
2,2,2,28,330000
2,1,2,26,50000
2,2,2,23,80000
2,2,1,33,270000
2,3,1,60,30000
1,2,2,30,500000
2,1,2,26,60000
2,2,1,34,20000
2,2,2,28,180000
2,2,1,38,30000
1,1,1,45,200000
2,1,2,32,320000
2,3,1,28,210000
2,1,2,30,200000
1,2,2,41,170000
1,3,1,42,50000
2,2,3,52,20000
2,2,1,22,20000
2,1,1,31,580000
2,3,2,25,80000
2,1,1,38,50000
1,2,2,31,30000
2,2,1,31,50000
1,3,2,25,20000
2,2,1,41,100000
1,3,2,48,80000
2,3,1,48,40000
2,3,1,27,80000
1,3,2,31,10000
2,1,1,41,200000
2,2,0,28,50000
2,3,2,23,140000
2,1,1,34,340000
1,1,2,28,220000
2,1,2,23,80000
1,3,2,24,20000
1,1,1,36,500000
2,2,1,48,100000
1,2,1,39,150000
1,2,2,27,360000
2,2,1,37,60000
1,1,1,34,500000
2,1,2,27,270000
2,2,2,30,230000
2,2,2,33,160000
1,1,2,26,20000
1,2,1,34,230000
2,3,2,23,50000
2,2,1,52,500000
2,3,2,30,80000
1,3,3,55,50000
1,2,2,29,20000
2,1,1,40,200000
2,2,1,44,100000
2,2,1,44,390000
1,2,1,44,450000
1,3,1,40,10000
1,2,2,29,270000
1,1,2,33,190000
2,1,2,30,30000
2,1,2,28,360000
2,2,2,28,50000
2,1,1,41,240000
1,2,2,26,150000
1,2,2,44,150000
1,2,2,23,20000
1,1,2,24,50000
2,2,1,38,40000
1,1,2,25,20000
2,1,2,29,150000
2,2,1,48,50000
2,3,1,44,50000
1,2,2,23,50000
1,3,2,24,50000
2,1,2,35,200000
1,1,2,37,200000
2,3,1,38,120000
1,2,2,28,90000
2,1,2,24,30000
1,1,2,29,70000
2,2,1,52,490000
1,3,1,39,50000
1,2,1,55,320000
2,1,2,27,50000
2,1,2,25,140000
2,2,2,49,500000
1,1,1,58,500000
1,1,2,34,50000
1,3,1,31,170000
2,3,1,36,130000
2,3,2,27,150000
2,1,2,25,50000
1,1,1,48,410000
2,5,2,33,60000
1,3,1,45,150000
2,2,1,43,260000
1,1,1,40,230000
1,2,3,49,50000
2,1,2,23,230000
2,1,1,44,280000
1,2,2,67,500000
1,2,1,38,30000
2,2,1,31,330000
1,1,1,50,180000
1,2,2,47,30000
1,1,2,36,200000
2,3,1,41,80000
1,2,2,25,80000
2,1,2,27,100000
1,1,1,54,300000
2,1,1,58,240000
2,2,1,49,50000
2,3,1,50,50000
1,2,1,42,100000
1,3,2,40,110000
2,2,1,40,180000
2,2,2,26,140000
1,2,2,28,80000
2,1,2,26,90000
1,3,1,45,90000
2,2,2,41,240000
1,1,1,41,150000
2,1,2,33,240000
1,3,2,34,80000
2,2,1,42,110000
2,2,2,39,120000
2,2,1,42,360000
1,4,2,30,150000
1,1,1,53,80000
1,2,1,47,140000
1,2,1,40,50000
2,3,1,36,20000
2,1,1,29,240000
1,1,2,49,50000
1,1,1,57,380000
1,2,2,49,30000
2,2,1,31,50000
2,2,1,36,160000
1,2,3,53,50000
2,3,2,31,80000
2,2,2,28,70000
1,1,2,29,200000
2,3,1,28,100000
1,2,2,38,180000
1,3,1,53,360000
1,1,2,39,230000
2,2,1,48,190000
1,1,2,32,260000
2,2,2,25,30000
2,3,2,25,150000
2,2,2,34,80000
1,2,1,37,80000
2,3,1,43,180000
2,1,2,33,350000
2,3,1,30,200000
1,2,2,27,140000
1,1,2,25,20000
2,3,3,55,20000
1,1,2,37,220000
2,1,2,36,290000
2,3,1,40,80000
2,2,1,48,16000
2,2,1,33,100000
2,2,1,37,390000
2,1,2,35,550000
2,2,2,31,80000
2,2,1,39,150000
2,2,1,27,20000
2,2,2,21,20000
2,3,2,29,100000
1,3,2,28,30000
2,3,1,47,80000
1,1,2,33,30000
1,3,2,23,140000
1,2,2,32,200000
1,1,2,41,290000
1,2,2,23,50000
2,1,2,28,260000
1,2,1,24,60000
1,1,1,34,280000
2,1,2,36,100000
2,3,1,48,290000
1,3,1,49,50000
1,1,2,66,150000
2,1,1,39,390000
2,2,1,44,180000
2,2,1,55,290000
1,2,2,34,180000
2,1,2,31,80000
2,1,1,42,450000
1,2,2,37,20000
1,1,2,25,80000
2,2,2,36,100000
1,3,1,39,70000
1,3,1,49,330000
1,1,2,30,200000
1,1,2,36,30000
2,3,1,69,200000
2,1,2,27,80000
2,1,2,40,340000
2,2,2,56,20000
2,1,2,29,130000
1,1,2,31,400000
2,2,1,29,200000
2,2,1,47,80000
1,3,1,39,50000
2,1,2,25,30000
2,2,2,22,70000
1,1,2,33,500000
1,1,2,27,80000
1,2,1,40,120000
1,1,1,33,390000
1,3,1,52,30000
2,1,2,30,70000
1,3,2,39,140000
2,2,1,27,30000
2,2,2,25,190000
1,1,2,33,270000
1,1,2,35,290000
1,2,2,29,50000
2,1,1,41,200000
2,2,2,24,30000
1,2,1,29,150000
2,3,2,48,30000
1,1,1,34,500000
2,1,2,23,20000
1,3,1,29,50000
1,2,2,30,280000
1,3,2,24,80000
1,1,2,27,200000
2,3,1,60,30000
2,2,1,24,30000
2,2,1,35,380000
2,2,2,26,260000
1,2,2,22,50000
1,3,1,53,90000
1,2,1,40,20000
1,2,2,27,10000
2,2,1,44,400000
2,1,2,32,300000
2,5,1,25,150000
2,2,2,33,50000
2,2,2,25,100000
2,2,1,38,150000
1,2,2,34,110000
2,2,2,28,100000
1,2,1,33,50000
1,1,2,29,80000
2,1,2,25,210000
2,3,1,60,140000
2,1,1,43,240000
2,2,2,36,110000
2,3,2,48,100000
1,2,1,24,50000
2,2,1,35,90000
1,1,2,33,150000
2,2,1,30,100000
2,2,1,62,140000
2,1,2,33,230000
2,2,2,25,20000
2,3,2,38,230000
1,2,2,26,150000
1,2,2,24,20000
2,3,1,35,120000
2,3,1,58,30000
1,1,1,42,220000
1,1,1,41,250000
1,2,1,34,80000
1,1,2,22,60000
2,2,1,37,130000
1,3,1,43,400000
2,2,2,28,150000
2,3,1,58,230000
2,3,2,24,70000
2,2,1,39,50000
2,1,1,38,90000
2,3,2,49,30000
1,2,1,49,30000
2,1,2,26,250000
2,2,2,23,30000
2,2,1,27,150000
2,1,2,48,400000
2,2,1,52,30000
2,1,2,50,270000
1,3,1,37,360000
2,2,1,23,80000
2,2,2,33,70000
2,1,2,29,50000
2,2,2,38,220000
1,2,2,29,70000
2,1,1,39,340000
2,3,1,43,20000
2,2,2,32,300000
2,1,2,29,180000
1,2,2,33,60000
2,2,2,27,160000
1,2,2,37,50000
2,1,1,38,100000
2,3,1,48,60000
1,2,2,23,30000
2,2,2,33,500000
2,2,1,35,20000
2,2,2,23,50000
2,2,1,35,180000
2,2,2,23,90000
2,2,1,33,150000
1,2,1,44,30000
1,3,2,45,130000
2,3,1,39,80000
2,2,1,33,210000
2,1,2,39,530000
1,2,1,51,360000
2,2,2,36,140000
2,2,1,24,20000
2,1,1,40,200000
2,2,2,25,40000
1,3,2,27,200000
1,5,2,34,90000
1,2,1,45,410000
2,3,2,42,170000
2,1,1,37,230000
2,2,2,42,210000
1,2,2,29,200000
2,1,2,25,50000
1,2,2,42,130000
1,2,2,34,210000
2,2,2,42,130000
2,2,2,41,80000
2,2,1,49,360000
1,1,1,42,500000
2,2,1,53,60000
2,2,2,26,160000
2,2,2,22,50000
1,3,1,33,50000
1,1,2,36,360000
2,2,2,38,30000
2,2,2,27,20000
2,1,1,32,360000
2,1,2,28,50000
2,1,1,43,460000
1,2,2,24,20000
1,2,1,39,330000
2,3,1,29,200000
2,2,1,38,50000
2,2,1,24,50000
1,2,2,24,50000
2,2,1,42,270000
2,2,1,33,200000
2,2,2,28,300000
2,1,2,26,50000
2,3,1,55,250000
1,1,2,33,400000
2,1,2,27,360000
2,2,1,29,120000
2,2,1,49,50000
2,2,1,40,340000
1,2,2,29,180000
2,1,2,23,50000
1,2,2,37,150000
2,2,1,41,100000
2,2,2,28,200000
1,2,2,43,160000
1,3,1,55,50000
2,2,1,40,150000
2,3,1,52,50000
2,2,2,36,220000
2,2,1,23,30000
2,2,1,26,30000
2,3,2,57,50000
2,2,2,35,160000
1,1,2,31,180000
1,1,1,31,190000
2,1,1,39,480000
2,1,2,32,270000
1,2,2,37,200000
1,1,2,38,80000
1,2,1,36,410000
2,1,2,25,50000
2,3,2,42,50000
1,1,1,39,210000
1,1,2,28,20000
2,1,2,28,150000
2,1,2,25,130000
2,1,2,26,200000
2,2,2,23,110000
2,1,1,30,180000
2,1,1,40,300000
1,1,2,32,360000
2,2,1,30,380000
2,1,2,29,360000
1,1,2,28,80000
2,1,3,48,350000
2,5,1,28,20000
2,1,2,35,320000
1,3,1,62,90000
2,1,2,27,40000
2,2,1,40,50000
2,1,2,24,210000
2,2,2,22,30000
2,1,2,27,310000
2,2,2,35,280000
2,1,1,41,280000
2,1,2,33,260000
1,2,1,41,90000
1,1,1,49,280000
2,3,2,34,360000
2,3,2,27,30000
1,2,1,48,380000
2,2,2,22,80000
2,1,2,25,50000
2,1,1,37,280000
2,2,3,37,120000
1,1,1,49,180000
1,3,2,33,380000
2,1,2,27,110000
2,2,3,37,50000
2,1,2,48,200000
1,1,1,44,200000
2,1,1,35,150000
1,2,1,40,60000
2,2,2,30,200000
2,2,1,35,90000
2,1,2,32,150000
1,3,2,23,20000
2,3,1,34,150000
1,1,2,34,180000
1,2,2,34,470000
2,3,2,59,30000
2,1,2,22,20000
2,1,1,36,400000
2,1,2,27,210000
1,3,1,38,120000
2,4,1,42,160000
2,1,2,26,200000
2,1,2,30,160000
2,2,2,37,160000
1,3,1,51,250000
1,3,1,56,140000
2,2,2,30,330000
2,1,2,24,220000
2,3,1,29,30000
1,1,2,35,260000
2,2,1,30,380000
2,2,2,33,10000
2,1,2,44,190000
2,2,1,38,30000
2,1,1,39,300000
1,2,1,27,20000
1,2,1,35,20000
2,3,2,22,80000
1,2,1,33,240000
2,3,2,26,90000
2,2,1,43,100000
1,1,3,32,320000
1,2,1,45,360000
1,2,1,38,180000
1,2,1,40,300000
2,1,2,22,20000
2,2,2,26,270000
2,3,2,49,20000
2,2,1,35,360000
1,2,1,38,120000
2,3,2,27,130000
2,3,2,45,60000
1,2,1,36,60000
2,3,2,31,120000
1,3,2,33,130000
2,1,1,31,360000
1,3,2,24,10000
2,1,2,24,120000
1,2,2,26,60000
2,1,1,40,240000
2,2,1,40,160000
2,2,1,44,200000
1,1,2,29,300000
2,2,2,26,100000
2,1,1,30,280000
2,2,2,26,190000
1,2,1,48,50000
2,3,1,33,210000
2,1,2,26,120000
2,1,2,33,140000
2,1,2,23,50000
2,1,2,31,150000
1,1,2,23,50000
1,1,1,50,120000
2,1,2,29,240000
1,1,2,26,20000
2,2,2,24,80000
2,2,1,28,140000
2,2,2,25,50000
2,2,3,26,150000
2,3,1,53,90000
1,1,2,36,640000
1,1,2,31,360000
2,2,1,33,130000
2,1,1,34,210000
1,1,2,36,190000
2,1,1,44,150000
1,3,2,25,10000
2,1,1,24,30000
1,1,1,67,200000
2,1,2,25,140000
2,2,2,30,170000
2,2,2,24,20000
2,2,1,45,80000
1,2,1,49,110000
2,1,2,28,150000
2,2,2,43,50000
2,3,1,70,50000
1,3,1,50,50000
2,2,2,22,10000
2,1,2,38,280000
1,2,2,42,50000
2,1,2,22,10000
2,2,1,28,140000
1,1,1,34,140000
1,1,1,45,300000
2,2,1,26,30000
1,3,1,47,200000
2,2,2,26,270000
2,2,3,36,90000
1,2,2,26,10000
2,3,2,22,50000
2,1,2,25,80000
2,2,2,26,110000
1,1,2,30,370000
1,2,2,23,50000
1,2,2,37,10000
2,1,2,27,180000
2,2,1,59,60000
2,1,1,43,90000
2,1,1,30,120000
1,1,2,30,110000
2,3,1,61,280000
1,1,2,28,200000
1,2,2,29,130000
2,2,2,28,200000
2,2,2,26,50000
1,3,1,53,30000
2,1,1,30,230000
2,1,2,31,180000
1,1,1,40,220000
1,1,2,46,50000
1,1,2,27,20000
2,2,2,40,250000
1,3,2,41,50000
2,2,2,26,180000
1,2,2,44,320000
2,3,1,41,10000
2,1,2,31,320000
1,2,2,30,250000
1,2,2,24,30000
1,2,2,31,260000
2,2,1,37,130000
2,1,1,30,180000
2,1,2,27,270000
2,3,2,30,80000
2,1,2,27,30000
1,3,1,35,100000
2,2,2,33,340000
2,2,1,26,210000
2,1,2,27,280000
1,2,2,33,710000
2,2,2,23,50000
1,1,2,35,190000
2,1,2,32,400000
2,3,1,53,110000
2,2,1,23,20000
2,1,2,25,20000
2,2,1,29,20000
1,2,2,23,20000
2,1,2,43,230000
1,2,1,37,180000
1,2,1,41,280000
2,1,2,36,510000
1,2,1,40,150000
1,3,2,26,20000
2,3,1,38,110000
2,1,2,34,230000
2,1,2,27,180000
2,3,2,36,230000
2,1,2,35,370000
2,1,2,30,500000
2,2,1,43,260000
1,2,1,53,80000
2,2,2,27,140000
1,1,2,30,50000
2,2,1,45,50000
1,1,2,32,80000
2,2,2,28,150000
2,2,1,46,50000
1,2,3,39,80000
2,1,1,40,140000
2,1,2,30,140000
2,2,2,24,50000
2,2,2,24,30000
1,2,2,32,230000
2,2,2,26,150000
2,2,1,53,200000
2,1,1,41,110000
2,2,1,44,150000
2,3,1,46,200000
2,3,2,33,180000
2,1,2,29,90000
2,1,2,30,200000
2,2,1,45,230000
1,1,2,29,80000
2,1,2,33,230000
2,2,2,31,340000
2,2,1,53,290000
2,3,1,41,60000
2,1,2,29,320000
2,2,2,25,200000
2,3,1,54,50000
1,3,2,24,50000
2,2,1,43,230000
2,1,2,29,130000
2,3,1,39,80000
2,1,2,31,120000
2,2,1,34,200000
1,3,2,34,300000
2,2,1,36,200000
2,2,1,46,80000
2,3,2,32,80000
2,1,2,25,60000
2,2,1,30,30000
2,2,1,42,300000
2,1,1,38,100000
2,1,2,31,290000
1,0,2,39,270000
2,2,2,24,70000
2,2,1,24,90000
2,1,2,26,170000
2,2,1,36,80000
2,2,1,41,100000
1,1,1,47,240000
2,1,1,41,290000
2,1,2,27,120000
1,2,2,26,200000
1,2,2,22,20000
1,1,1,38,500000
2,2,2,25,100000
1,1,1,55,350000
2,2,2,24,50000
2,2,1,52,340000
2,2,1,29,180000
2,1,1,54,300000
2,1,1,32,220000
1,1,2,26,80000
2,2,1,32,50000
1,2,2,26,100000
1,1,2,27,200000
2,1,1,45,480000
2,2,1,34,170000
2,1,2,25,20000
1,2,1,28,80000
1,1,2,26,80000
1,2,1,31,300000
1,1,2,29,150000
2,2,2,24,50000
2,2,1,26,50000
2,3,2,28,100000
2,2,1,45,90000
2,1,2,24,70000
2,5,2,23,90000
1,1,1,42,400000
1,2,2,36,10000
1,1,2,27,80000
1,1,2,33,70000
1,3,1,44,100000
2,2,1,33,210000
2,3,2,39,360000
1,1,1,28,280000
1,1,2,32,180000
1,1,1,45,220000
1,1,2,47,200000
2,2,2,25,130000
1,2,1,47,200000
2,1,1,44,170000
1,1,2,30,140000
2,3,1,54,50000
2,3,2,26,200000
1,3,2,33,200000
2,3,1,36,360000
1,2,1,33,50000
2,1,2,37,500000
2,2,2,30,90000
1,1,2,36,500000
2,3,1,33,80000
1,3,1,53,230000
2,1,2,30,120000
2,3,1,56,190000
1,2,1,50,500000
2,2,1,42,80000
2,1,2,35,450000
2,1,1,30,280000
2,3,1,47,360000
2,2,2,21,30000
2,2,1,25,50000
2,2,1,49,60000
2,2,1,28,30000
1,2,1,49,20000
1,3,3,57,20000
1,1,1,43,200000
2,1,2,25,100000
2,3,1,39,300000
2,1,2,39,210000
2,3,1,71,70000
2,2,2,29,210000
1,1,1,31,440000
1,1,2,33,410000
1,1,1,36,110000
2,1,2,36,200000
2,3,1,42,180000
2,1,1,46,150000
2,1,2,33,330000
2,2,1,41,500000
2,2,1,35,350000
2,2,1,36,200000
1,1,1,45,280000
2,3,1,39,80000
2,1,2,29,280000
2,2,2,23,130000
2,2,1,49,160000
2,2,2,23,20000
2,2,2,32,300000
2,1,2,32,100000
1,2,1,38,130000
1,1,1,55,500000
2,2,1,27,200000
2,1,2,30,360000
2,2,1,26,20000
1,2,2,29,400000
2,3,1,52,200000
2,5,1,60,30000
1,2,1,58,30000
1,2,1,55,50000
2,1,1,51,230000
2,1,1,36,210000
2,1,2,49,50000
2,5,1,33,170000
1,1,1,44,230000
2,1,2,48,230000
2,1,1,36,350000
2,1,2,36,170000
2,2,1,36,150000
2,2,1,27,90000
2,1,2,33,320000
2,2,2,45,120000
2,3,1,56,20000
2,1,1,41,280000
2,2,2,28,90000
1,1,1,30,450000
1,2,2,27,270000
2,2,1,41,80000
2,2,1,41,230000
2,2,1,30,50000
1,1,1,48,250000
2,1,2,42,220000
2,1,1,38,30000
1,2,2,68,120000
2,2,2,26,100000
2,1,2,25,150000
1,1,2,28,670000
1,1,1,36,200000
2,3,1,47,70000
2,2,1,41,50000
2,2,2,64,80000
1,1,2,23,10000
2,1,1,37,140000
2,2,2,21,30000
1,2,2,36,200000
2,2,2,24,90000
2,2,1,52,130000
2,2,2,26,160000
2,3,1,58,150000
2,1,2,34,150000
1,1,2,24,20000
2,1,2,26,80000
1,2,1,31,460000
2,3,1,40,60000
1,2,1,38,50000
2,3,1,35,200000
2,2,1,30,60000
1,1,1,31,200000
1,1,1,33,230000
1,2,1,38,50000
2,3,2,51,60000
1,2,1,47,180000
2,2,1,47,50000
1,3,1,62,150000
2,2,1,36,140000
1,1,1,35,120000
2,1,1,39,200000
1,1,2,31,500000
2,2,1,36,120000
1,1,2,28,500000
2,3,2,23,50000
2,3,2,51,30000
1,1,1,35,240000
2,2,1,37,170000
1,1,2,26,80000
1,1,2,29,360000
2,2,2,24,50000
2,2,1,27,70000
2,2,1,29,250000
2,1,1,39,150000
2,2,1,41,100000
1,1,2,32,360000
2,3,1,47,30000
1,1,1,29,490000
2,2,1,60,180000
2,1,1,36,420000
1,1,2,33,20000
1,1,1,47,480000
1,1,2,27,350000
1,2,1,57,360000
2,1,2,27,240000
2,1,2,30,280000
2,2,1,39,150000
1,2,2,30,320000
2,2,2,22,20000
2,3,1,36,50000
1,1,2,33,280000
2,2,1,53,450000
2,1,2,53,260000
1,1,1,56,500000
1,1,2,35,470000
2,2,2,23,150000
2,3,1,46,100000
1,1,2,38,100000
1,2,2,39,220000
2,1,2,37,300000
2,1,2,31,230000
2,3,2,39,300000
1,3,2,48,50000
1,3,1,47,170000
1,1,1,41,460000
2,1,2,34,30000
2,1,2,24,30000
1,2,1,42,20000
1,3,1,44,220000
2,1,1,62,70000
2,2,2,40,330000
1,1,1,40,370000
1,1,2,28,230000
1,3,1,49,50000
1,2,2,31,360000
2,2,2,37,390000
2,2,3,42,360000
2,2,1,27,30000
1,1,1,33,500000
2,3,2,32,120000
1,1,2,29,360000
2,2,1,27,20000
2,2,1,48,50000
2,1,2,27,230000
2,1,1,48,160000
2,1,1,32,110000
1,2,2,25,50000
1,3,2,28,30000
1,2,2,35,50000
2,3,1,37,240000
1,3,2,29,90000
2,1,1,29,150000
2,2,1,35,100000
2,1,2,24,70000
2,2,2,27,430000
1,1,2,31,150000
1,1,2,48,50000
1,1,2,33,200000
2,2,1,28,150000
1,2,2,25,50000
1,1,2,31,300000
2,2,1,44,50000
1,1,2,30,30000
1,1,1,53,380000
2,1,1,45,70000
1,2,2,28,360000
1,2,2,41,50000
2,1,2,30,20000
2,2,2,27,80000
1,2,1,49,30000
2,3,2,55,50000
2,3,1,37,30000
1,1,1,38,260000
2,2,1,39,210000
2,1,2,29,200000
1,1,1,56,50000
1,3,1,28,490000
1,1,1,45,170000
1,1,2,29,500000
1,2,1,46,220000
2,1,2,30,150000
2,2,1,34,50000
1,2,1,52,50000
2,1,2,26,100000
2,2,2,25,310000
2,1,1,35,510000
1,2,1,41,200000
1,3,1,43,50000
2,1,2,38,300000
2,1,1,40,450000
1,2,2,27,30000
2,1,2,27,60000
2,2,2,23,140000
2,2,2,32,50000
2,3,2,28,90000
2,2,1,34,190000
2,1,2,29,150000
2,2,2,28,390000
1,3,1,47,30000
1,1,1,60,240000
2,1,2,29,260000
1,3,2,25,30000
2,1,2,28,500000
2,2,2,29,60000
1,3,1,30,200000
1,2,1,31,80000
2,2,2,30,100000
1,1,1,42,380000
1,2,1,30,210000
1,2,2,27,10000
1,2,1,44,500000
2,1,1,37,240000
1,1,2,29,270000
1,2,2,25,50000
2,1,2,36,120000
1,1,2,28,280000
2,1,2,28,260000
1,1,1,38,360000
2,1,2,30,210000
1,1,2,29,390000
1,2,1,36,40000
2,2,2,27,10000
2,2,1,43,120000
1,3,1,43,200000
2,2,1,37,80000
2,2,2,27,60000
2,2,2,39,130000
2,2,2,29,100000
1,2,1,45,20000
1,1,2,34,460000
1,2,2,32,80000
1,1,2,26,80000
2,1,2,28,240000
2,3,1,38,200000
1,2,2,29,230000
2,1,1,53,260000
2,2,1,38,90000
1,2,2,29,320000
2,2,1,47,280000
1,2,2,29,120000
2,1,2,27,400000
2,1,1,55,50000
2,1,2,23,10000
1,2,2,26,70000
1,1,1,30,210000
2,2,1,39,140000
1,2,1,50,290000
1,3,1,32,30000
2,1,2,32,110000
2,3,2,54,20000
2,2,1,36,220000
2,2,1,36,180000
1,1,2,26,30000
2,2,2,31,50000
1,3,1,29,150000
2,1,2,32,150000
1,3,2,30,140000
2,2,1,48,80000
2,1,1,33,200000
1,1,1,44,400000
2,2,1,28,130000
2,2,2,22,50000
1,2,1,51,190000
2,1,2,40,470000
1,1,1,55,280000
2,1,2,26,460000
2,2,2,32,340000
1,2,2,27,110000
2,2,2,27,440000
2,2,2,23,90000
2,2,2,24,70000
2,2,2,24,30000
2,2,2,49,120000
2,2,2,27,300000
2,1,2,25,60000
1,2,2,36,180000
2,1,2,43,30000
1,1,2,35,360000
1,1,1,49,150000
2,1,2,28,70000
2,2,1,44,150000
2,1,1,33,440000
1,1,1,52,500000
1,2,2,29,260000
1,1,2,29,360000
1,1,2,28,140000
1,1,2,24,10000
2,1,2,32,200000
1,2,1,35,210000
1,2,2,27,20000
1,1,1,44,240000
1,2,2,51,30000
2,2,1,38,450000
2,3,2,40,60000
2,2,2,30,100000
1,1,1,49,500000
1,3,1,51,50000
2,2,1,35,80000
2,2,2,22,20000
1,1,2,43,500000
2,1,2,31,140000
2,2,2,29,500000
1,2,2,24,50000
1,1,1,60,170000
2,2,1,44,220000
2,2,1,33,70000
2,2,2,34,360000
2,1,2,29,430000
1,3,2,26,20000
2,3,2,53,200000
2,2,3,35,200000
2,2,2,25,80000
1,1,1,35,130000
1,1,1,49,150000
1,3,1,53,150000
2,2,2,27,190000
2,2,2,36,450000
2,2,1,31,80000
2,2,2,31,260000
1,1,2,34,80000
1,1,1,39,500000
1,1,1,43,260000
2,1,2,30,260000
1,1,2,33,50000
2,1,1,46,360000
2,1,2,53,170000
2,2,1,34,120000
2,2,1,26,50000
2,1,1,40,50000
1,1,1,48,310000
1,1,2,27,50000
2,2,2,32,140000
2,2,1,28,100000
1,3,2,32,20000
2,1,2,27,120000
2,3,1,59,30000
1,3,1,27,20000
2,2,2,27,160000
2,2,1,37,180000
2,1,2,26,40000
2,2,1,34,80000
1,2,2,31,120000
2,2,2,22,20000
1,2,2,33,20000
1,1,1,52,100000
1,1,2,45,500000
2,2,1,29,80000
2,1,2,41,150000
2,3,2,26,30000
1,1,2,34,120000
2,2,1,27,70000
1,2,1,32,150000
2,2,1,42,210000
2,2,1,30,80000
1,2,2,29,90000
2,2,2,22,20000
2,1,2,36,240000
1,2,2,29,50000
2,1,2,28,250000
2,1,2,31,280000
1,3,0,40,10000
2,2,2,33,150000
2,2,1,47,330000
1,1,2,30,240000
2,2,2,34,130000
1,1,2,37,450000
1,1,2,26,50000
2,3,1,24,70000
1,2,2,26,80000
1,1,2,24,50000
1,3,1,33,30000
1,2,2,23,50000
1,2,1,29,70000
2,2,2,33,50000
2,3,2,27,100000
2,2,2,24,200000
1,1,2,38,180000
2,1,2,38,240000
2,3,1,35,90000
2,2,2,33,50000
1,2,2,48,80000
2,1,1,43,210000
1,3,1,41,350000
1,2,2,45,160000
1,1,2,33,70000
2,1,1,33,140000
1,2,1,47,80000
2,2,1,39,110000
1,2,2,25,50000
1,1,1,38,30000
2,2,2,27,30000
1,2,2,33,200000
2,2,2,28,290000
1,1,2,34,220000
1,1,2,28,180000
1,3,1,38,500000
1,2,1,39,210000
2,1,2,24,100000
2,2,2,23,100000
2,2,2,25,130000
1,2,2,21,10000
1,2,2,35,50000
1,1,1,37,240000
2,3,1,53,20000
2,1,1,38,20000
2,1,2,39,150000
1,2,1,36,230000
1,2,2,26,50000
2,2,1,35,300000
2,2,3,54,110000
2,1,2,33,230000
2,2,2,30,50000
2,2,2,24,70000
2,1,1,27,360000
2,2,2,32,110000
2,2,2,48,120000
2,1,1,45,200000
2,5,1,46,260000
2,1,1,47,290000
2,2,2,22,20000
2,3,2,22,50000
2,2,1,23,50000
2,1,2,23,60000
1,1,1,46,330000
2,2,1,23,60000
2,2,1,25,180000
2,1,2,28,80000
2,1,2,32,450000
2,4,1,36,150000
2,2,2,28,280000
1,3,2,47,180000
2,3,1,54,380000
1,2,1,45,150000
2,1,2,52,280000
2,2,2,34,160000
1,2,2,29,120000
2,1,2,34,330000
2,2,1,49,210000
1,1,2,27,200000
2,5,1,27,340000
1,1,2,34,200000
2,3,1,34,160000
2,2,2,48,500000
1,2,1,43,50000
2,2,2,23,170000
2,1,2,29,260000
1,2,1,49,360000
1,1,2,29,400000
2,1,2,32,380000
1,3,2,29,50000
1,2,1,40,130000
